City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
163,saudarkrokur,65.7461,-19.6394,-4.949999999999989,74,100,0.68,IS,1709514688
164,sisimiut,66.9395,-53.6735,-11.909999999999968,66,86,6.09,GL,1709514688
165,acarau,-2.8856,-40.12,26.390000000000043,82,51,2.16,BR,1709514688
166,rainbow city,33.9548,-86.0419,19.879999999999995,93,20,0.0,US,1709514689
167,coahuayana de hidalgo,18.7,-103.6583,23.310000000000002,69,82,1.86,MX,1709514689
168,copala,16.65,-98.9833,26.100000000000023,58,65,2.53,MX,1709514689
169,celestun,20.8667,-90.4,25.02000000000004,82,6,6.18,MX,1709514689
170,piste,20.7,-88.5833,28.460000000000036,56,61,4.12,MX,1709514689
171,kayangel,8.0823,134.7173,27.189999999999998,82,100,9.29,PW,1709514689
172,volchikha,52.0333,80.3833,-11.519999999999982,93,100,6.29,RU,1709514690
173,siwa oasis,29.2041,25.5195,16.32000000000005,29,39,1.62,EG,1709514690
174,kamina,-8.7386,24.9906,18.810000000000002,96,100,0.89,CD,1709514690
175,pisco,-13.7,-76.2167,24.03000000000003,83,0,7.2,PE,1709514690
176,zaozersk,69.4005,32.4476,-2.2299999999999613,93,97,2.18,RU,1709514690
177,colonia,50.9333,6.95,9.970000000000027,84,100,5.66,DE,1709514690
178,georgetown,5.4112,100.3354,27.960000000000036,78,20,0.51,MY,1709514609
179,kerikeri,-35.2268,173.9474,21.620000000000005,91,100,0.89,NZ,1709514691
180,fort bragg,35.139,-79.006,17.680000000000007,89,0,1.54,US,1709514691
181,saint-philippe,-21.3585,55.7679,25.77000000000004,84,99,3.84,RE,1709514691
182,nema,57.5067,50.5011,-1.5499999999999545,93,100,3.87,RU,1709514691
183,vila franca do campo,37.7167,-25.4333,13.230000000000018,73,100,5.75,PT,1709514691
184,kidal,18.4411,1.4078,27.08000000000004,9,80,5.41,ML,1709514691
185,vorkuta,67.5,64.0,-26.409999999999968,100,100,3.12,RU,1709514692
186,bredasdorp,-34.5322,20.0403,19.310000000000002,95,100,3.08,ZA,1709514692
187,haiku-pauwela,20.9219,-156.3051,25.010000000000048,76,40,7.72,US,1709514692
188,roxas,11.5853,122.7511,26.189999999999998,74,79,4.75,PH,1709514692
189,mount gambier,-37.8333,140.7667,19.939999999999998,40,0,4.46,AU,1709514512
190,inari,68.906,27.0288,0.11000000000001364,92,100,1.11,FI,1709514692
191,dukhovnitskoye,52.4828,48.2137,-10.859999999999957,99,100,0.68,RU,1709514692
192,fortuna,40.5982,-124.1573,9.25,93,75,0.89,US,1709514693
193,jianshui,23.6363,102.8264,18.5,37,4,3.3,CN,1709514693
194,noshiro,40.2039,140.0242,1.7900000000000205,60,100,8.44,JP,1709514693
195,afif,23.9065,42.9172,15.430000000000007,31,0,3.43,SA,1709514693
196,neelankarai,12.9455,80.2575,24.03000000000003,88,20,1.03,IN,1709514693
197,hadibu,12.65,54.0333,24.5,76,94,3.22,YE,1709514694
198,ponta delgada,37.7333,-25.6667,13.400000000000034,67,40,4.12,PT,1709514694
199,solleftea,63.1667,17.2667,-0.07999999999998408,100,100,0.75,SE,1709514694
200,ramos arizpe,25.55,-100.9667,23.510000000000048,22,75,0.0,MX,1709514694
201,taro,-8.3862,115.28,25.0,86,83,0.32,ID,1709514694
202,belmonte,-15.8631,-38.8828,25.74000000000001,88,19,1.87,BR,1709514694
203,progreso,21.2833,-89.6667,29.060000000000002,86,32,4.79,MX,1709514695
204,manacapuru,-3.2997,-60.6206,25.350000000000023,81,97,0.41,BR,1709514695
205,hawaiian paradise park,19.5933,-154.9731,21.129999999999995,97,100,4.12,US,1709514695
206,lihue,21.9789,-159.3672,26.58000000000004,78,75,10.8,US,1709514695
207,fort mcmurray,56.7268,-111.381,-15.569999999999993,96,100,3.7,CA,1709514415
208,sylhet,24.5,91.6667,18.810000000000002,62,13,2.18,BD,1709514640
209,ormara,25.2088,64.6357,16.0,29,0,3.82,PK,1709514696
210,zima,53.9202,102.0442,-22.23999999999998,100,91,1.43,RU,1709514696
211,an nuhud,12.7,28.4333,20.720000000000027,14,6,5.21,SD,1709514696
212,avarua,-21.2078,-159.775,30.03000000000003,74,75,6.69,CK,1709514696
213,sona,45.4388,10.8255,10.830000000000041,84,75,7.2,IT,1709514696
214,skeldon,5.8833,-57.1333,25.170000000000016,85,100,2.78,GY,1709514697
215,xilin hot,43.9667,116.0333,-11.839999999999975,74,100,1.52,CN,1709514697
216,praia da vitoria,38.7333,-27.0667,12.640000000000043,73,90,7.54,PT,1709514697
217,hamilton,39.1834,-84.5333,15.350000000000023,75,0,4.12,US,1709514484
218,flying fish cove,-10.4217,105.6791,28.82000000000005,83,75,2.57,CX,1709514697
219,otjimbingwe,-22.35,16.1333,23.07000000000005,41,1,1.34,NA,1709514698
220,amursk,50.2261,136.8994,-15.009999999999991,88,100,3.62,RU,1709514698
221,carnarvon,-24.8667,113.6333,24.850000000000023,68,63,8.15,AU,1709514698
222,west island,-12.1568,96.8225,27.810000000000002,81,100,8.33,CC,1709514699
223,klaksvik,62.2266,-6.589,6.510000000000048,86,100,10.35,FO,1709514699
224,susuman,62.7833,148.1667,-19.44999999999999,94,100,1.34,RU,1709514700
225,silver city,32.7701,-108.2803,12.980000000000018,33,0,4.63,US,1709514518
226,selkirk,50.1436,-96.8845,-0.46999999999997044,95,100,4.47,CA,1709514700
227,soe,-9.8607,124.284,25.79000000000002,73,79,0.42,ID,1709514701
228,gorontalo,0.5412,123.0595,29.28000000000003,69,100,0.88,ID,1709514702
229,puerto armuelles,8.2833,-82.8667,28.379999999999995,64,17,0.45,PA,1709514702
230,pacific grove,36.6177,-121.9166,12.590000000000032,80,100,7.6,US,1709514702
231,champerico,14.3,-91.9167,27.480000000000018,66,1,4.14,GT,1709514702
232,sinabang,2.4803,96.3801,27.0,80,100,1.26,ID,1709514703
233,scappoose,45.7543,-122.8776,5.2900000000000205,89,75,1.54,US,1709514703
234,rujiena,57.8975,25.3316,-0.40999999999996817,89,5,2.2,LV,1709514703
235,kyren,51.6828,102.1408,-15.589999999999975,98,51,0.89,RU,1709514704
236,zabol,32.25,67.25,-3.3899999999999864,67,6,1.38,AF,1709514704
237,acapulco de juarez,16.8634,-99.8901,27.900000000000034,74,0,4.63,MX,1709514496
238,cabo san lucas,22.8909,-109.9124,24.230000000000018,64,20,2.06,MX,1709514605
239,lata,40.1629,-8.3327,13.050000000000011,78,99,2.72,PT,1709514705
240,cockburn town,21.4612,-71.1419,24.650000000000034,80,95,10.0,TC,1709514705
241,caleta de carquin,-11.0925,-77.6267,24.160000000000025,80,24,4.34,PE,1709514705
242,al ghayzah,16.2079,52.176,23.650000000000034,67,74,3.38,YE,1709514706
243,yashkul',46.1711,45.3435,-0.5299999999999727,78,10,5.13,RU,1709514706
244,katsuren-haebaru,26.3369,127.8719,22.430000000000007,85,100,4.63,JP,1709514706
245,metkovic,43.0542,17.6483,10.260000000000048,84,100,2.39,HR,1709514707
246,meizhou,24.2977,116.1072,16.100000000000023,81,93,2.03,CN,1709514707
247,bafoulabe,13.8065,-10.8321,29.260000000000048,10,97,2.35,ML,1709514708
248,tenenkou,14.4572,-4.9169,26.760000000000048,11,6,5.07,ML,1709514708
249,kish,26.5578,54.0194,19.52000000000004,54,93,7.23,IR,1709514708
250,valparaiso,-33.0393,-71.6273,16.80000000000001,72,0,2.57,CL,1709514498
251,tchollire,8.4022,14.1698,27.620000000000005,15,92,1.42,CM,1709514709
252,tamanrasset,22.785,5.5228,13.950000000000045,10,0,2.06,DZ,1709514709
253,wenchang,30.904,118.4887,9.900000000000034,84,100,1.21,CN,1709514709
254,iqaluit,63.7506,-68.5145,-31.71999999999997,91,40,3.86,CA,1709514709
255,sur,22.5667,59.5289,19.210000000000036,66,0,4.19,OM,1709514709
256,nebraska city,40.6767,-95.8592,16.860000000000014,17,0,3.6,US,1709514709
257,palikir - national government center,6.9248,158.1611,30.470000000000027,70,75,5.14,FM,1709514709
258,valledupar,10.4631,-73.2532,27.620000000000005,48,0,5.69,CO,1709514457
259,timbuktu,16.7735,-3.0074,24.939999999999998,9,8,5.53,ML,1709514710
260,glace bay,46.1969,-59.957,5.439999999999998,97,100,1.34,CA,1709514710
261,savonlinna,61.8699,28.88,0.03000000000002956,93,100,0.51,FI,1709514710
262,labasa,-16.4167,179.3833,30.860000000000014,70,95,5.35,FJ,1709514710
263,parambu,-6.2111,-40.6944,22.07000000000005,96,22,1.23,BR,1709514711
264,saint-joseph,-21.3667,55.6167,25.210000000000036,83,99,2.3,RE,1709514711
265,codrington,-38.2667,141.9667,18.420000000000016,48,1,6.74,AU,1709514711
266,cooper's town,26.8667,-77.5167,23.140000000000043,80,98,4.02,BS,1709514711
267,san luis de la loma,17.2706,-100.8939,25.390000000000043,62,2,3.14,MX,1709514711
268,new norfolk,-42.7826,147.0587,15.400000000000034,35,12,1.61,AU,1709514711
269,kununurra,-15.7667,128.7333,31.99000000000001,70,100,1.03,AU,1709514711
270,armidale,-30.5167,151.65,22.879999999999995,56,31,4.33,AU,1709514712
271,cedar rapids,42.0083,-91.6441,23.07000000000005,40,12,7.6,US,1709514092
272,isangel,-19.55,169.2667,33.06,70,75,3.09,VU,1709514712
273,geraldton,-28.7667,114.6,24.230000000000018,64,100,5.66,AU,1709514712
274,pandan,14.0453,124.1694,27.25,75,41,5.23,PH,1709514712
275,atmore,31.0238,-87.4939,19.379999999999995,79,19,2.42,US,1709514712
276,tofol,5.3248,163.0078,30.879999999999995,70,100,7.72,FM,1709514713
277,huarmey,-10.0681,-78.1522,24.120000000000005,79,73,3.71,PE,1709514713
278,chegdomyn,51.1167,133.0167,-14.620000000000005,87,100,0.81,RU,1709514713
279,lodja,-3.4833,23.4333,21.650000000000034,94,100,0.89,CD,1709514713
280,tarauaca,-8.1614,-70.7656,23.640000000000043,98,94,0.97,BR,1709514713
281,aasiaat,68.7098,-52.8699,-20.919999999999987,83,26,4.34,GL,1709514713
282,wuhai,39.6647,106.8122,1.7700000000000387,63,88,1.93,CN,1709514714
283,keningau,5.3378,116.1602,26.890000000000043,71,89,1.51,MY,1709514714
284,juan l. lacaze,-34.4333,-57.4167,15.100000000000023,48,8,4.58,UY,1709514714
285,yershov,51.3513,48.2766,-14.049999999999955,97,62,1.65,RU,1709514714
286,sainyabuli,19.25,101.75,23.82000000000005,63,5,0.89,LA,1709514714
287,tetiiv,49.3767,29.6647,2.090000000000032,76,100,4.0,UA,1709514714
288,klyuchi,52.2667,79.1667,-10.319999999999993,85,100,7.0,RU,1709514714
289,crane,31.3974,-102.3501,21.930000000000007,15,5,5.09,US,1709514715
290,mundri,-6.9558,111.71,25.970000000000027,88,100,1.67,ID,1709514715
291,mirny,62.5353,113.9611,-17.649999999999977,84,100,4.02,RU,1709514680
292,howrah,22.5892,88.3103,22.0,78,75,4.12,IN,1709514715
293,naju,35.0283,126.7175,7.930000000000007,71,100,1.58,KR,1709514715
294,tsengel,49.4783,100.8894,-18.869999999999976,93,22,2.25,MN,1709514715
295,howard springs,-12.497,131.047,30.55000000000001,83,100,1.33,AU,1709514715
296,hotan,37.0997,79.9269,1.7100000000000364,47,100,1.75,CN,1709514716
297,le grau-du-roi,43.5388,4.1356,8.990000000000009,58,0,6.69,FR,1709514716
298,holualoa,19.6228,-155.9522,24.200000000000045,77,0,5.14,US,1709514716
299,yerofey pavlovich,53.9667,121.9667,-14.019999999999982,74,12,1.28,RU,1709514716
300,walvis bay,-22.9575,14.5053,16.720000000000027,86,8,1.38,NA,1709514716
301,hilton,43.2881,-77.7933,9.700000000000045,90,100,4.05,US,1709514716
302,casablanca,33.5928,-7.6192,15.740000000000009,72,0,1.79,MA,1709514717
303,saint-pierre,-21.3393,55.4781,25.82000000000005,89,0,2.06,RE,1709514717
304,cururupu,-1.8283,-44.8683,23.980000000000018,94,100,1.23,BR,1709514717
305,karratha,-20.7377,116.8463,30.220000000000027,66,53,1.47,AU,1709514717
306,rockland,41.1668,-74.0496,16.350000000000023,76,82,0.45,US,1709514717
307,ola,59.5833,151.2833,-7.139999999999986,68,100,2.58,RU,1709514717
308,nchelenge,-9.3451,28.734,21.180000000000007,86,100,1.25,ZM,1709514717
309,touros,-5.1989,-35.4608,26.450000000000045,84,6,2.46,BR,1709514718
310,constantia,44.1833,28.65,5.390000000000043,73,87,1.82,RO,1709514718
311,kruisfontein,-34.0033,24.7314,21.05000000000001,98,100,1.43,ZA,1709514718
312,dawson creek,55.7666,-120.2362,-20.19999999999999,59,0,4.12,CA,1709514718
313,manta,-0.95,-80.7333,26.879999999999995,89,75,4.92,EC,1709514718
314,borkum,53.5809,6.6915,7.970000000000027,91,37,3.2,DE,1709514719
